attendance_id,student_id,date,subject,status,present_flag
ATT068607,STU1373,2026-05-09,Digital Electronics,Present,1
ATT068608,STU1373,2026-05-20,Networks,Present,1
ATT068609,STU1373,2026-07-20,Networks,Absent,0
ATT068610,STU1373,2026-08-14,Networks,Present,1
ATT068611,STU1373,2026-03-09,Microprocessors,Absent,0
ATT068612,STU1373,2026-06-04,Signals,Present,1
ATT068613,STU1373,2026-06-09,Digital Electronics,Present,1
ATT068614,STU1373,2026-08-06,Signals,Present,1
ATT068615,STU1373,2026-08-24,Digital Electronics,Present,1
ATT068616,STU1373,2026-01-25,Signals,Absent,0
ATT068617,STU1373,2026-04-06,Signals,Present,1
ATT068618,STU1373,2026-01-07,Microprocessors,Absent,0
ATT068619,STU1373,2026-02-21,Networks,Present,1
ATT068620,STU1373,2026-06-29,Microprocessors,Present,1
ATT068621,STU1373,2026-08-27,Microprocessors,Present,1
ATT068622,STU1373,2026-07-25,Signals,Absent,0
ATT068623,STU1373,2026-02-26,Microprocessors,Present,1
ATT068624,STU1373,2026-07-19,Digital Electronics,Present,1
ATT068625,STU1373,2026-04-20,Microprocessors,Present,1
ATT068626,STU1373,2026-02-07,Signals,Present,1
ATT068627,STU1373,2026-02-23,Digital Electronics,Present,1
ATT068628,STU1373,2026-08-11,Networks,Absent,0
ATT068629,STU1373,2026-04-13,Microprocessors,Absent,0
ATT068630,STU1373,2026-07-04,Signals,Absent,0
ATT068631,STU1373,2026-04-04,Microprocessors,Present,1
ATT068632,STU1373,2026-06-13,Networks,Present,1
ATT068633,STU1373,2026-03-11,Signals,Present,1
ATT068634,STU1373,2026-06-01,Signals,Present,1
ATT068635,STU1373,2026-03-07,Networks,Absent,0
ATT068636,STU1373,2026-02-04,Digital Electronics,Present,1
ATT068637,STU1373,2026-04-30,Networks,Absent,0
ATT068638,STU1373,2026-02-15,Digital Electronics,Present,1
ATT068639,STU1373,2026-01-08,Digital Electronics,Present,1
ATT068640,STU1373,2026-05-18,Digital Electronics,Present,1
ATT068641,STU1373,2026-05-29,Networks,Present,1
ATT068642,STU1373,2026-02-12,Networks,Absent,0
ATT068643,STU1373,2026-08-28,Microprocessors,Absent,0
ATT068644,STU1373,2026-06-06,Signals,Present,1
ATT068645,STU1373,2026-03-18,Signals,Present,1
ATT068646,STU1373,2026-08-23,Digital Electronics,Present,1
ATT068647,STU1373,2026-03-08,Networks,Present,1
ATT068648,STU1373,2026-03-03,Signals,Present,1
ATT068649,STU1373,2026-03-24,Digital Electronics,Present,1
ATT068650,STU1373,2026-07-18,Signals,Present,1
ATT068651,STU1374,2026-08-03,Manufacturing,Present,1
ATT068652,STU1374,2026-02-02,Manufacturing,Present,1
ATT068653,STU1374,2026-05-08,CAD,Present,1
ATT068654,STU1374,2026-04-17,CAD,Absent,0
ATT068655,STU1374,2026-01-03,CAD,Present,1
ATT068656,STU1374,2026-08-21,CAD,Present,1
ATT068657,STU1374,2026-04-12,CAD,Present,1
ATT068658,STU1374,2026-08-20,Manufacturing,Absent,0
ATT068659,STU1374,2026-08-01,Mechanics,Present,1
ATT068660,STU1374,2026-05-23,CAD,Present,1
ATT068661,STU1374,2026-07-08,Thermodynamics,Absent,0
ATT068662,STU1374,2026-04-15,CAD,Present,1
ATT068663,STU1374,2026-04-21,Mechanics,Absent,0
ATT068664,STU1374,2026-07-09,Thermodynamics,Present,1
ATT068665,STU1374,2026-07-31,Thermodynamics,Present,1
ATT068666,STU1374,2026-01-09,Thermodynamics,Present,1
ATT068667,STU1374,2026-02-27,Thermodynamics,Present,1
ATT068668,STU1374,2026-08-25,Mechanics,Present,1
ATT068669,STU1374,2026-02-08,Mechanics,Present,1
ATT068670,STU1374,2026-06-04,Thermodynamics,Present,1
ATT068671,STU1374,2026-08-09,Manufacturing,Present,1
ATT068672,STU1374,2026-04-01,CAD,Present,1
ATT068673,STU1374,2026-05-26,CAD,Present,1
ATT068674,STU1374,2026-06-27,Mechanics,Absent,0
ATT068675,STU1374,2026-03-08,Thermodynamics,Present,1
ATT068676,STU1374,2026-08-12,CAD,Present,1
ATT068677,STU1374,2026-01-24,Mechanics,Absent,0
ATT068678,STU1374,2026-04-07,Mechanics,Present,1
ATT068679,STU1374,2026-03-07,Thermodynamics,Present,1
ATT068680,STU1374,2026-08-30,Mechanics,Present,1
ATT068681,STU1374,2026-05-19,Manufacturing,Present,1
ATT068682,STU1374,2026-06-09,Manufacturing,Present,1
ATT068683,STU1374,2026-01-15,Manufacturing,Present,1
ATT068684,STU1374,2026-06-10,CAD,Absent,0
ATT068685,STU1374,2026-02-07,CAD,Present,1
ATT068686,STU1374,2026-05-05,CAD,Present,1
ATT068687,STU1374,2026-07-25,Thermodynamics,Present,1
ATT068688,STU1374,2026-06-03,CAD,Present,1
ATT068689,STU1374,2026-02-04,CAD,Absent,0
ATT068690,STU1374,2026-03-09,Mechanics,Present,1
ATT068691,STU1374,2026-07-13,Mechanics,Present,1
ATT068692,STU1374,2026-04-03,Mechanics,Absent,0
ATT068693,STU1374,2026-05-15,Mechanics,Absent,0
ATT068694,STU1374,2026-06-30,Manufacturing,Present,1
ATT068695,STU1374,2026-04-23,Thermodynamics,Present,1
ATT068696,STU1374,2026-05-29,Manufacturing,Present,1
ATT068697,STU1374,2026-01-04,Manufacturing,Present,1
ATT068698,STU1374,2026-05-10,Mechanics,Absent,0
ATT068699,STU1374,2026-03-26,CAD,Present,1
ATT068700,STU1374,2026-06-20,CAD,Present,1
ATT068701,STU1375,2026-03-06,Machines,Present,1
ATT068702,STU1375,2026-08-04,Control Systems,Present,1
ATT068703,STU1375,2026-01-21,Control Systems,Present,1
ATT068704,STU1375,2026-08-26,Machines,Absent,0
ATT068705,STU1375,2026-07-15,Machines,Present,1
ATT068706,STU1375,2026-05-03,Machines,Present,1
ATT068707,STU1375,2026-04-19,Control Systems,Present,1
ATT068708,STU1375,2026-07-19,Circuits,Present,1
ATT068709,STU1375,2026-03-10,Control Systems,Absent,0
ATT068710,STU1375,2026-01-14,Power Systems,Present,1
ATT068711,STU1375,2026-01-23,Machines,Present,1
ATT068712,STU1375,2026-03-31,Power Systems,Absent,0
ATT068713,STU1375,2026-06-21,Control Systems,Present,1
ATT068714,STU1375,2026-08-29,Control Systems,Present,1
ATT068715,STU1375,2026-07-27,Power Systems,Absent,0
ATT068716,STU1375,2026-01-11,Control Systems,Present,1
ATT068717,STU1375,2026-03-19,Circuits,Absent,0
ATT068718,STU1375,2026-06-17,Circuits,Present,1
ATT068719,STU1375,2026-04-30,Circuits,Present,1
ATT068720,STU1375,2026-05-27,Machines,Absent,0
ATT068721,STU1375,2026-05-30,Power Systems,Absent,0
ATT068722,STU1375,2026-08-06,Control Systems,Present,1
ATT068723,STU1375,2026-08-05,Circuits,Present,1
ATT068724,STU1375,2026-05-08,Machines,Present,1
ATT068725,STU1375,2026-04-15,Control Systems,Absent,0
ATT068726,STU1375,2026-06-09,Control Systems,Present,1
ATT068727,STU1375,2026-04-11,Power Systems,Present,1
ATT068728,STU1375,2026-06-10,Control Systems,Present,1
ATT068729,STU1375,2026-08-12,Machines,Absent,0
ATT068730,STU1375,2026-02-07,Control Systems,Present,1
ATT068731,STU1375,2026-05-18,Circuits,Present,1
ATT068732,STU1375,2026-02-10,Power Systems,Present,1
ATT068733,STU1375,2026-01-29,Power Systems,Present,1
ATT068734,STU1375,2026-08-03,Power Systems,Present,1
ATT068735,STU1375,2026-07-09,Control Systems,Present,1
ATT068736,STU1375,2026-02-15,Power Systems,Present,1
ATT068737,STU1375,2026-02-24,Power Systems,Present,1
ATT068738,STU1375,2026-05-09,Circuits,Present,1
ATT068739,STU1375,2026-02-22,Power Systems,Present,1
ATT068740,STU1375,2026-08-16,Control Systems,Present,1
ATT068741,STU1375,2026-05-11,Control Systems,Present,1
ATT068742,STU1375,2026-06-26,Power Systems,Present,1
ATT068743,STU1375,2026-05-31,Machines,Present,1
ATT068744,STU1375,2026-02-11,Circuits,Present,1
ATT068745,STU1375,2026-06-07,Power Systems,Present,1
ATT068746,STU1375,2026-01-12,Machines,Present,1
ATT068747,STU1375,2026-05-01,Circuits,Absent,0
ATT068748,STU1375,2026-03-15,Control Systems,Absent,0
ATT068749,STU1375,2026-05-21,Power Systems,Present,1
ATT068750,STU1375,2026-05-24,Circuits,Present,1
ATT068751,STU1376,2026-04-18,Microprocessors,Present,1
ATT068752,STU1376,2026-03-23,Microprocessors,Present,1
ATT068753,STU1376,2026-05-17,Digital Electronics,Present,1
ATT068754,STU1376,2026-02-14,Signals,Present,1
ATT068755,STU1376,2026-01-05,Signals,Present,1
ATT068756,STU1376,2026-07-02,Networks,Present,1
ATT068757,STU1376,2026-08-15,Digital Electronics,Present,1
ATT068758,STU1376,2026-06-01,Digital Electronics,Present,1
ATT068759,STU1376,2026-03-17,Networks,Present,1
ATT068760,STU1376,2026-06-12,Signals,Absent,0
ATT068761,STU1376,2026-05-03,Signals,Present,1
ATT068762,STU1376,2026-07-14,Microprocessors,Present,1
ATT068763,STU1376,2026-02-20,Networks,Present,1
ATT068764,STU1376,2026-04-28,Digital Electronics,Present,1
ATT068765,STU1376,2026-03-25,Signals,Present,1
ATT068766,STU1376,2026-07-24,Signals,Present,1
ATT068767,STU1376,2026-05-28,Digital Electronics,Absent,0
ATT068768,STU1376,2026-02-06,Signals,Present,1
ATT068769,STU1376,2026-07-22,Signals,Present,1
ATT068770,STU1376,2026-01-21,Signals,Present,1
ATT068771,STU1376,2026-08-13,Microprocessors,Present,1
ATT068772,STU1376,2026-07-03,Microprocessors,Present,1
ATT068773,STU1376,2026-05-01,Digital Electronics,Present,1
ATT068774,STU1376,2026-08-02,Signals,Present,1
ATT068775,STU1376,2026-04-24,Microprocessors,Present,1
ATT068776,STU1376,2026-01-15,Networks,Absent,0
ATT068777,STU1376,2026-07-16,Digital Electronics,Present,1
ATT068778,STU1376,2026-08-30,Networks,Present,1
ATT068779,STU1376,2026-08-01,Networks,Present,1
ATT068780,STU1376,2026-05-05,Microprocessors,Present,1
ATT068781,STU1376,2026-01-03,Networks,Present,1
ATT068782,STU1376,2026-04-08,Signals,Present,1
ATT068783,STU1376,2026-03-02,Signals,Present,1
ATT068784,STU1376,2026-06-10,Signals,Present,1
ATT068785,STU1376,2026-01-25,Networks,Present,1
ATT068786,STU1376,2026-01-20,Digital Electronics,Present,1
ATT068787,STU1376,2026-05-14,Microprocessors,Present,1
ATT068788,STU1376,2026-04-02,Networks,Present,1
ATT068789,STU1376,2026-04-12,Digital Electronics,Present,1
ATT068790,STU1376,2026-02-25,Microprocessors,Absent,0
ATT068791,STU1376,2026-04-01,Microprocessors,Present,1
ATT068792,STU1376,2026-07-20,Networks,Present,1
ATT068793,STU1376,2026-04-20,Digital Electronics,Present,1
ATT068794,STU1376,2026-02-12,Microprocessors,Present,1
ATT068795,STU1376,2026-02-01,Networks,Present,1
ATT068796,STU1376,2026-07-31,Signals,Present,1
ATT068797,STU1376,2026-06-26,Microprocessors,Absent,0
ATT068798,STU1376,2026-06-27,Signals,Present,1
ATT068799,STU1376,2026-03-24,Signals,Absent,0
ATT068800,STU1376,2026-01-07,Microprocessors,Absent,0
ATT068801,STU1377,2026-06-04,Concrete,Present,1
ATT068802,STU1377,2026-02-05,Surveying,Absent,0
ATT068803,STU1377,2026-07-20,Structures,Absent,0
ATT068804,STU1377,2026-05-02,Concrete,Absent,0
ATT068805,STU1377,2026-01-13,Structures,Present,1
ATT068806,STU1377,2026-06-26,Surveying,Present,1
ATT068807,STU1377,2026-03-20,Surveying,Absent,0
ATT068808,STU1377,2026-08-30,Structures,Present,1
ATT068809,STU1377,2026-06-22,Structures,Absent,0
ATT068810,STU1377,2026-05-20,Geotechnical,Present,1
ATT068811,STU1377,2026-01-14,Structures,Absent,0
ATT068812,STU1377,2026-03-23,Geotechnical,Present,1
ATT068813,STU1377,2026-03-27,Concrete,Present,1
ATT068814,STU1377,2026-01-21,Surveying,Present,1
ATT068815,STU1377,2026-01-08,Surveying,Present,1
ATT068816,STU1377,2026-08-17,Structures,Present,1
ATT068817,STU1377,2026-05-23,Surveying,Absent,0
ATT068818,STU1377,2026-03-04,Geotechnical,Present,1
ATT068819,STU1377,2026-02-08,Surveying,Absent,0
ATT068820,STU1377,2026-04-16,Structures,Present,1
ATT068821,STU1377,2026-06-29,Structures,Present,1
ATT068822,STU1377,2026-08-04,Geotechnical,Present,1
ATT068823,STU1377,2026-05-30,Concrete,Present,1
ATT068824,STU1377,2026-08-27,Geotechnical,Present,1
ATT068825,STU1377,2026-06-07,Geotechnical,Absent,0
ATT068826,STU1377,2026-01-22,Surveying,Present,1
ATT068827,STU1377,2026-05-27,Concrete,Absent,0
ATT068828,STU1377,2026-07-10,Concrete,Present,1
ATT068829,STU1377,2026-04-19,Surveying,Present,1
ATT068830,STU1377,2026-07-08,Structures,Absent,0
ATT068831,STU1377,2026-02-26,Concrete,Present,1
ATT068832,STU1377,2026-04-12,Surveying,Present,1
ATT068833,STU1377,2026-07-14,Geotechnical,Present,1
ATT068834,STU1377,2026-05-29,Concrete,Present,1
ATT068835,STU1377,2026-05-22,Surveying,Present,1
ATT068836,STU1377,2026-03-26,Structures,Absent,0
ATT068837,STU1377,2026-07-13,Concrete,Present,1
ATT068838,STU1377,2026-01-28,Concrete,Absent,0
ATT068839,STU1377,2026-07-02,Geotechnical,Present,1
ATT068840,STU1377,2026-04-23,Geotechnical,Present,1
ATT068841,STU1377,2026-04-02,Geotechnical,Present,1
ATT068842,STU1377,2026-06-02,Structures,Present,1
ATT068843,STU1377,2026-07-01,Concrete,Absent,0
ATT068844,STU1377,2026-05-28,Concrete,Absent,0
ATT068845,STU1377,2026-01-05,Surveying,Absent,0
ATT068846,STU1377,2026-03-25,Concrete,Present,1
ATT068847,STU1377,2026-03-21,Geotechnical,Absent,0
ATT068848,STU1377,2026-04-04,Geotechnical,Present,1
ATT068849,STU1377,2026-08-11,Surveying,Present,1
ATT068850,STU1377,2026-06-13,Structures,Present,1
ATT068851,STU1378,2026-08-24,Machine Learning,Absent,0
ATT068852,STU1378,2026-02-13,Machine Learning,Present,1
ATT068853,STU1378,2026-03-13,Statistics,Present,1
ATT068854,STU1378,2026-06-23,Python,Present,1
ATT068855,STU1378,2026-04-17,Python,Present,1
ATT068856,STU1378,2026-08-17,Statistics,Absent,0
ATT068857,STU1378,2026-02-02,Python,Present,1
ATT068858,STU1378,2026-03-11,Python,Present,1
ATT068859,STU1378,2026-02-03,Machine Learning,Present,1
ATT068860,STU1378,2026-01-28,Python,Present,1
ATT068861,STU1378,2026-02-06,Machine Learning,Present,1
ATT068862,STU1378,2026-02-21,Statistics,Present,1
ATT068863,STU1378,2026-05-30,Python,Absent,0
ATT068864,STU1378,2026-05-21,Statistics,Present,1
ATT068865,STU1378,2026-03-21,DBMS,Present,1
ATT068866,STU1378,2026-01-30,Python,Absent,0
ATT068867,STU1378,2026-01-18,Python,Absent,0
ATT068868,STU1378,2026-07-29,Python,Present,1
ATT068869,STU1378,2026-02-22,Statistics,Absent,0
ATT068870,STU1378,2026-07-30,Python,Present,1
ATT068871,STU1378,2026-01-16,Python,Present,1
ATT068872,STU1378,2026-04-27,Python,Absent,0
ATT068873,STU1378,2026-02-18,Statistics,Present,1
ATT068874,STU1378,2026-08-26,Python,Absent,0
ATT068875,STU1378,2026-05-14,DBMS,Present,1
ATT068876,STU1378,2026-07-19,Statistics,Present,1
ATT068877,STU1378,2026-04-20,Python,Present,1
ATT068878,STU1378,2026-06-24,Machine Learning,Present,1
ATT068879,STU1378,2026-05-29,DBMS,Absent,0
ATT068880,STU1378,2026-05-17,Python,Absent,0
ATT068881,STU1378,2026-04-29,Statistics,Absent,0
ATT068882,STU1378,2026-01-19,Statistics,Present,1
ATT068883,STU1378,2026-08-22,Machine Learning,Present,1
ATT068884,STU1378,2026-03-20,DBMS,Present,1
ATT068885,STU1378,2026-05-15,DBMS,Present,1
ATT068886,STU1378,2026-04-05,Statistics,Present,1
ATT068887,STU1378,2026-01-02,Machine Learning,Present,1
ATT068888,STU1378,2026-04-08,DBMS,Present,1
ATT068889,STU1378,2026-07-05,Statistics,Present,1
ATT068890,STU1378,2026-01-04,Machine Learning,Present,1
ATT068891,STU1378,2026-02-11,Machine Learning,Present,1
ATT068892,STU1378,2026-06-19,Python,Present,1
ATT068893,STU1378,2026-03-09,DBMS,Present,1
ATT068894,STU1378,2026-07-03,Python,Present,1
ATT068895,STU1378,2026-03-03,Python,Absent,0
ATT068896,STU1378,2026-03-26,DBMS,Present,1
ATT068897,STU1378,2026-04-28,Statistics,Present,1
ATT068898,STU1378,2026-03-30,Statistics,Present,1
ATT068899,STU1378,2026-07-18,Python,Present,1
ATT068900,STU1378,2026-01-20,Python,Present,1
ATT068901,STU1379,2026-08-07,Concrete,Present,1
ATT068902,STU1379,2026-01-23,Geotechnical,Absent,0
ATT068903,STU1379,2026-06-15,Geotechnical,Present,1
ATT068904,STU1379,2026-08-19,Concrete,Present,1
ATT068905,STU1379,2026-01-29,Structures,Present,1
ATT068906,STU1379,2026-04-02,Geotechnical,Present,1
ATT068907,STU1379,2026-05-30,Concrete,Present,1
ATT068908,STU1379,2026-04-21,Concrete,Absent,0
ATT068909,STU1379,2026-05-06,Surveying,Present,1
ATT068910,STU1379,2026-07-04,Geotechnical,Absent,0
ATT068911,STU1379,2026-06-17,Surveying,Present,1
ATT068912,STU1379,2026-01-01,Surveying,Absent,0
ATT068913,STU1379,2026-05-24,Surveying,Present,1
ATT068914,STU1379,2026-06-25,Structures,Present,1
ATT068915,STU1379,2026-05-13,Surveying,Present,1
ATT068916,STU1379,2026-07-20,Surveying,Present,1
ATT068917,STU1379,2026-03-01,Geotechnical,Present,1
ATT068918,STU1379,2026-08-03,Concrete,Present,1
ATT068919,STU1379,2026-07-13,Surveying,Absent,0
ATT068920,STU1379,2026-01-30,Concrete,Present,1
ATT068921,STU1379,2026-03-22,Geotechnical,Absent,0
ATT068922,STU1379,2026-07-09,Concrete,Present,1
ATT068923,STU1379,2026-01-28,Structures,Present,1
ATT068924,STU1379,2026-06-07,Structures,Absent,0
ATT068925,STU1379,2026-01-22,Geotechnical,Present,1
ATT068926,STU1379,2026-06-13,Surveying,Present,1
ATT068927,STU1379,2026-04-22,Geotechnical,Present,1
ATT068928,STU1379,2026-03-19,Structures,Present,1
ATT068929,STU1379,2026-04-29,Geotechnical,Present,1
ATT068930,STU1379,2026-01-20,Concrete,Present,1
ATT068931,STU1379,2026-06-28,Structures,Present,1
ATT068932,STU1379,2026-02-28,Concrete,Present,1
ATT068933,STU1379,2026-06-12,Structures,Present,1
ATT068934,STU1379,2026-03-06,Structures,Present,1
ATT068935,STU1379,2026-01-21,Concrete,Absent,0
ATT068936,STU1379,2026-07-14,Surveying,Present,1
ATT068937,STU1379,2026-07-08,Geotechnical,Present,1
ATT068938,STU1379,2026-04-20,Concrete,Present,1
ATT068939,STU1379,2026-08-29,Geotechnical,Present,1
ATT068940,STU1379,2026-01-17,Surveying,Present,1
ATT068941,STU1379,2026-01-03,Structures,Present,1
ATT068942,STU1379,2026-05-26,Concrete,Present,1
ATT068943,STU1379,2026-02-05,Surveying,Present,1
ATT068944,STU1379,2026-07-02,Geotechnical,Present,1
ATT068945,STU1379,2026-01-10,Geotechnical,Present,1
ATT068946,STU1379,2026-04-04,Concrete,Present,1
ATT068947,STU1379,2026-02-14,Surveying,Absent,0
ATT068948,STU1379,2026-02-01,Concrete,Present,1
ATT068949,STU1379,2026-05-29,Surveying,Present,1
ATT068950,STU1379,2026-01-09,Concrete,Absent,0
ATT068951,STU1380,2026-02-26,Geotechnical,Present,1
ATT068952,STU1380,2026-05-28,Surveying,Present,1
ATT068953,STU1380,2026-08-06,Structures,Present,1
ATT068954,STU1380,2026-04-14,Concrete,Present,1
ATT068955,STU1380,2026-03-23,Surveying,Present,1
ATT068956,STU1380,2026-04-11,Structures,Present,1
ATT068957,STU1380,2026-07-19,Surveying,Present,1
ATT068958,STU1380,2026-08-23,Surveying,Present,1
ATT068959,STU1380,2026-05-12,Geotechnical,Present,1
ATT068960,STU1380,2026-07-06,Geotechnical,Present,1
ATT068961,STU1380,2026-04-06,Concrete,Present,1
ATT068962,STU1380,2026-03-09,Structures,Present,1
ATT068963,STU1380,2026-04-28,Surveying,Present,1
ATT068964,STU1380,2026-05-16,Geotechnical,Present,1
ATT068965,STU1380,2026-06-26,Concrete,Absent,0
ATT068966,STU1380,2026-08-05,Concrete,Present,1
ATT068967,STU1380,2026-04-20,Structures,Present,1
ATT068968,STU1380,2026-01-21,Surveying,Absent,0
ATT068969,STU1380,2026-03-06,Geotechnical,Present,1
ATT068970,STU1380,2026-05-26,Surveying,Present,1
ATT068971,STU1380,2026-06-06,Geotechnical,Absent,0
ATT068972,STU1380,2026-01-29,Concrete,Present,1
ATT068973,STU1380,2026-06-04,Concrete,Present,1
ATT068974,STU1380,2026-02-01,Structures,Present,1
ATT068975,STU1380,2026-05-10,Structures,Present,1
ATT068976,STU1380,2026-03-02,Surveying,Present,1
ATT068977,STU1380,2026-04-12,Concrete,Present,1
ATT068978,STU1380,2026-02-08,Surveying,Present,1
ATT068979,STU1380,2026-01-15,Surveying,Present,1
ATT068980,STU1380,2026-02-09,Structures,Present,1
ATT068981,STU1380,2026-01-28,Geotechnical,Present,1
ATT068982,STU1380,2026-03-16,Geotechnical,Present,1
ATT068983,STU1380,2026-04-09,Structures,Present,1
ATT068984,STU1380,2026-03-30,Surveying,Present,1
ATT068985,STU1380,2026-08-10,Concrete,Present,1
ATT068986,STU1380,2026-08-17,Geotechnical,Present,1
ATT068987,STU1380,2026-05-01,Structures,Present,1
ATT068988,STU1380,2026-04-19,Geotechnical,Present,1
ATT068989,STU1380,2026-04-21,Structures,Present,1
ATT068990,STU1380,2026-06-21,Geotechnical,Absent,0
ATT068991,STU1380,2026-01-14,Surveying,Present,1
ATT068992,STU1380,2026-01-23,Surveying,Present,1
ATT068993,STU1380,2026-06-20,Concrete,Present,1
ATT068994,STU1380,2026-08-15,Surveying,Present,1
ATT068995,STU1380,2026-02-27,Geotechnical,Present,1
ATT068996,STU1380,2026-01-31,Surveying,Absent,0
