food_id,date,meal_type,food_item,quantity_prepared,quantity_sold,quantity_wasted,cost_per_unit,total_cost
FOOD003370,2026-07-30,Snacks,Biryani,179,155,21,61.0,10918.67
FOOD003371,2026-07-30,Snacks,Rice,104,83,14,49.53,5150.63
FOOD003372,2026-07-30,Snacks,Idli,209,170,39,54.46,11382.25
FOOD003373,2026-07-30,Dinner,Chapati,86,73,12,66.92,5755.47
FOOD003374,2026-07-30,Dinner,Biryani,156,133,20,29.89,4662.7
FOOD003375,2026-07-30,Dinner,Dal,241,214,22,26.64,6421.1
FOOD003376,2026-07-30,Dinner,Curd Rice,213,190,18,23.16,4933.32
FOOD003377,2026-07-31,Breakfast,Rice,124,93,24,74.21,9202.45
FOOD003378,2026-07-31,Breakfast,Vegetable Curry,137,124,6,64.3,8809.19
FOOD003379,2026-07-31,Breakfast,Sambar,156,141,11,26.07,4066.69
FOOD003380,2026-07-31,Breakfast,Noodles,82,67,14,63.36,5195.62
FOOD003381,2026-07-31,Lunch,Dal,215,190,22,75.3,16190.07
FOOD003382,2026-07-31,Lunch,Vegetable Curry,70,56,7,23.23,1626.07
FOOD003383,2026-07-31,Lunch,Noodles,95,89,4,60.06,5705.42
FOOD003384,2026-07-31,Lunch,Fried Rice,79,66,11,24.19,1910.94
FOOD003385,2026-07-31,Snacks,Curd Rice,67,58,7,70.19,4702.87
FOOD003386,2026-07-31,Snacks,Chicken Curry,124,114,9,56.22,6971.31
FOOD003387,2026-07-31,Snacks,Sambar,104,83,17,57.76,6007.07
FOOD003388,2026-07-31,Snacks,Idli,105,93,8,28.59,3001.51
FOOD003389,2026-07-31,Dinner,Rice,114,86,22,15.98,1821.37
FOOD003390,2026-07-31,Dinner,Dosa,119,99,19,68.78,8185.16
FOOD003391,2026-07-31,Dinner,Noodles,166,149,10,59.29,9842.56
FOOD003392,2026-07-31,Dinner,Curd Rice,241,195,45,43.65,10519.75
FOOD003393,2026-08-01,Breakfast,Chapati,90,81,8,49.46,4451.11
FOOD003394,2026-08-01,Breakfast,Idli,218,195,20,63.21,13779.8
FOOD003395,2026-08-01,Breakfast,Dal,87,64,16,39.67,3451.72
FOOD003396,2026-08-01,Breakfast,Noodles,165,133,26,15.79,2604.68
FOOD003397,2026-08-01,Lunch,Dosa,92,77,11,27.47,2526.84
FOOD003398,2026-08-01,Lunch,Fried Rice,50,43,6,35.82,1790.85
FOOD003399,2026-08-01,Lunch,Sambar,191,168,18,18.44,3521.58
FOOD003400,2026-08-01,Lunch,Chapati,100,88,9,32.06,3206.46
FOOD003401,2026-08-01,Snacks,Biryani,175,144,26,22.68,3969.05
FOOD003402,2026-08-01,Snacks,Chapati,188,157,29,53.13,9988.64
FOOD003403,2026-08-01,Snacks,Curd Rice,151,136,11,43.15,6515.78
FOOD003404,2026-08-01,Snacks,Sambar,105,92,10,65.27,6852.85
FOOD003405,2026-08-01,Dinner,Sambar,76,69,4,49.67,3774.82
FOOD003406,2026-08-01,Dinner,Dosa,99,82,16,28.25,2797.02
FOOD003407,2026-08-01,Dinner,Dal,188,171,17,55.67,10465.84
FOOD003408,2026-08-01,Dinner,Noodles,131,121,7,33.83,4431.97
FOOD003409,2026-08-02,Breakfast,Dosa,110,97,6,55.64,6120.02
FOOD003410,2026-08-02,Breakfast,Chicken Curry,124,99,20,48.99,6074.56
FOOD003411,2026-08-02,Breakfast,Vegetable Curry,233,183,43,39.11,9112.27
FOOD003412,2026-08-02,Breakfast,Sambar,119,98,20,56.91,6772.22
FOOD003413,2026-08-02,Lunch,Dal,56,49,3,28.72,1608.54
FOOD003414,2026-08-02,Lunch,Noodles,108,87,15,54.93,5932.58
FOOD003415,2026-08-02,Lunch,Vegetable Curry,220,188,27,43.62,9596.52
FOOD003416,2026-08-02,Lunch,Rice,172,139,28,28.12,4836.91
FOOD003417,2026-08-02,Snacks,Curd Rice,59,51,2,23.21,1369.47
FOOD003418,2026-08-02,Snacks,Chapati,155,131,24,71.74,11119.25
FOOD003419,2026-08-02,Snacks,Dal,81,63,16,57.16,4630.36
FOOD003420,2026-08-02,Snacks,Biryani,73,59,13,43.71,3190.9
FOOD003421,2026-08-02,Dinner,Dal,193,169,23,49.04,9464.42
FOOD003422,2026-08-02,Dinner,Curd Rice,99,74,18,43.37,4293.78
FOOD003423,2026-08-02,Dinner,Chicken Curry,118,99,18,31.56,3723.9
FOOD003424,2026-08-02,Dinner,Rice,155,128,25,79.5,12322.64
FOOD003425,2026-08-03,Breakfast,Noodles,70,59,6,74.67,5226.59
FOOD003426,2026-08-03,Breakfast,Chicken Curry,237,214,19,32.18,7625.53
FOOD003427,2026-08-03,Breakfast,Chapati,207,176,24,53.69,11114.76
FOOD003428,2026-08-03,Breakfast,Sambar,217,184,26,25.52,5537.46
FOOD003429,2026-08-03,Lunch,Noodles,145,134,9,53.02,7688.24
FOOD003430,2026-08-03,Lunch,Rice,136,114,20,48.16,6550.12
FOOD003431,2026-08-03,Lunch,Dosa,51,45,4,41.71,2127.42
FOOD003432,2026-08-03,Lunch,Sambar,160,134,23,48.83,7812.64
FOOD003433,2026-08-03,Snacks,Curd Rice,67,63,4,40.14,2689.13
FOOD003434,2026-08-03,Snacks,Dosa,155,131,19,28.8,4463.58
FOOD003435,2026-08-03,Snacks,Sambar,69,65,2,63.24,4363.67
FOOD003436,2026-08-03,Snacks,Vegetable Curry,121,112,9,71.6,8663.51
FOOD003437,2026-08-03,Dinner,Biryani,56,39,10,78.46,4393.81
FOOD003438,2026-08-03,Dinner,Vegetable Curry,216,187,26,47.99,10365.34
FOOD003439,2026-08-03,Dinner,Dal,146,121,20,47.22,6893.7
FOOD003440,2026-08-03,Dinner,Chapati,193,172,15,19.11,3687.44
FOOD003441,2026-08-04,Breakfast,Idli,83,76,4,58.93,4891.11
FOOD003442,2026-08-04,Breakfast,Biryani,157,134,16,79.95,12552.9
FOOD003443,2026-08-04,Breakfast,Dosa,90,81,6,76.31,6867.69
FOOD003444,2026-08-04,Breakfast,Noodles,243,216,27,33.05,8031.93
FOOD003445,2026-08-04,Lunch,Fried Rice,221,195,19,65.11,14390.33
FOOD003446,2026-08-04,Lunch,Dosa,162,148,14,77.95,12627.35
FOOD003447,2026-08-04,Lunch,Vegetable Curry,120,102,13,70.88,8505.71
FOOD003448,2026-08-04,Lunch,Rice,131,114,15,57.76,7566.03
FOOD003449,2026-08-04,Snacks,Rice,90,80,5,16.87,1517.99
FOOD003450,2026-08-04,Snacks,Fried Rice,148,127,18,16.75,2479.64
FOOD003451,2026-08-04,Snacks,Chicken Curry,165,130,28,63.49,10475.15
FOOD003452,2026-08-04,Snacks,Curd Rice,123,94,22,24.86,3057.31
FOOD003453,2026-08-04,Dinner,Dosa,213,178,30,38.69,8240.45
FOOD003454,2026-08-04,Dinner,Idli,63,60,3,64.99,4094.26
FOOD003455,2026-08-04,Dinner,Chapati,55,41,7,24.28,1335.38
FOOD003456,2026-08-04,Dinner,Curd Rice,130,119,11,17.6,2288.28
FOOD003457,2026-08-05,Breakfast,Dosa,226,185,35,24.65,5571.29
FOOD003458,2026-08-05,Breakfast,Sambar,74,65,3,63.96,4732.84
FOOD003459,2026-08-05,Breakfast,Biryani,246,212,33,17.0,4182.6
FOOD003460,2026-08-05,Breakfast,Noodles,160,131,27,25.95,4151.85
FOOD003461,2026-08-05,Lunch,Vegetable Curry,137,113,22,49.8,6822.37
FOOD003462,2026-08-05,Lunch,Chapati,195,168,21,23.33,4549.97
FOOD003463,2026-08-05,Lunch,Dal,196,159,31,74.8,14660.69
FOOD003464,2026-08-05,Lunch,Noodles,221,181,40,60.31,13329.16
FOOD003465,2026-08-05,Snacks,Noodles,142,123,16,42.17,5988.8
FOOD003466,2026-08-05,Snacks,Rice,97,86,5,57.33,5560.53
FOOD003467,2026-08-05,Snacks,Idli,83,69,10,32.79,2721.67
FOOD003468,2026-08-05,Snacks,Biryani,141,123,15,20.33,2866.48
FOOD003469,2026-08-05,Dinner,Vegetable Curry,143,127,14,27.85,3982.16
FOOD003470,2026-08-05,Dinner,Chicken Curry,186,154,31,41.73,7760.97
FOOD003471,2026-08-05,Dinner,Dosa,238,194,44,74.95,17838.36
FOOD003472,2026-08-05,Dinner,Idli,212,182,26,27.55,5841.31
FOOD003473,2026-08-06,Breakfast,Rice,72,65,7,74.91,5393.24
FOOD003474,2026-08-06,Breakfast,Idli,111,91,20,18.51,2054.91
FOOD003475,2026-08-06,Breakfast,Vegetable Curry,161,133,23,42.65,6867.22
FOOD003476,2026-08-06,Breakfast,Chicken Curry,208,179,25,61.27,12743.78
FOOD003477,2026-08-06,Lunch,Dal,61,54,6,29.89,1823.12
FOOD003478,2026-08-06,Lunch,Fried Rice,155,132,21,23.83,3694.15
FOOD003479,2026-08-06,Lunch,Curd Rice,182,164,18,74.45,13549.25
FOOD003480,2026-08-06,Lunch,Chicken Curry,143,123,18,38.53,5509.95
FOOD003481,2026-08-06,Snacks,Vegetable Curry,183,147,31,29.34,5369.81
FOOD003482,2026-08-06,Snacks,Chapati,175,162,12,19.61,3432.31
FOOD003483,2026-08-06,Snacks,Sambar,80,61,13,53.62,4289.46
FOOD003484,2026-08-06,Snacks,Fried Rice,222,205,10,48.37,10738.9
FOOD003485,2026-08-06,Dinner,Vegetable Curry,238,194,43,24.25,5770.64
FOOD003486,2026-08-06,Dinner,Idli,208,174,31,56.81,11815.74
FOOD003487,2026-08-06,Dinner,Chapati,114,106,4,59.49,6782.18
FOOD003488,2026-08-06,Dinner,Dosa,191,167,20,54.36,10382.22
FOOD003489,2026-08-07,Breakfast,Idli,212,171,41,19.44,4121.77
FOOD003490,2026-08-07,Breakfast,Dal,193,160,31,33.59,6482.2
FOOD003491,2026-08-07,Breakfast,Curd Rice,126,105,18,69.7,8782.13
FOOD003492,2026-08-07,Breakfast,Chicken Curry,103,93,6,23.29,2399.06
FOOD003493,2026-08-07,Lunch,Idli,196,181,15,77.45,15179.59
FOOD003494,2026-08-07,Lunch,Dal,216,201,13,69.96,15111.24
FOOD003495,2026-08-07,Lunch,Rice,156,140,15,78.36,12223.48
FOOD003496,2026-08-07,Lunch,Sambar,149,120,22,39.03,5815.66
FOOD003497,2026-08-07,Snacks,Idli,143,115,22,38.13,5452.76
FOOD003498,2026-08-07,Snacks,Chicken Curry,213,169,42,44.38,9452.23
FOOD003499,2026-08-07,Snacks,Chapati,62,52,8,74.23,4602.53
FOOD003500,2026-08-07,Snacks,Rice,81,66,15,26.13,2116.47
FOOD003501,2026-08-07,Dinner,Chapati,94,77,10,16.85,1584.27
FOOD003502,2026-08-07,Dinner,Fried Rice,170,144,22,56.38,9584.23
FOOD003503,2026-08-07,Dinner,Rice,199,179,14,56.54,11251.82
FOOD003504,2026-08-07,Dinner,Biryani,108,90,12,37.37,4035.78
FOOD003505,2026-08-08,Breakfast,Chapati,56,48,6,60.34,3378.91
FOOD003506,2026-08-08,Breakfast,Sambar,202,165,36,71.69,14480.41
FOOD003507,2026-08-08,Breakfast,Idli,149,135,7,34.38,5122.21
FOOD003508,2026-08-08,Breakfast,Fried Rice,170,140,23,34.99,5948.41
FOOD003509,2026-08-08,Lunch,Chapati,55,42,9,72.6,3993.07
FOOD003510,2026-08-08,Lunch,Idli,222,194,24,17.17,3812.04
FOOD003511,2026-08-08,Lunch,Sambar,192,172,20,27.84,5344.95
FOOD003512,2026-08-08,Lunch,Rice,55,52,3,66.09,3634.75
FOOD003513,2026-08-08,Snacks,Curd Rice,190,154,32,21.44,4074.04
FOOD003514,2026-08-08,Snacks,Noodles,238,188,45,27.84,6626.56
FOOD003515,2026-08-08,Snacks,Dosa,246,228,15,22.0,5410.96
FOOD003516,2026-08-08,Snacks,Chapati,64,51,9,64.27,4113.42
FOOD003517,2026-08-08,Dinner,Vegetable Curry,149,124,22,64.31,9582.22
FOOD003518,2026-08-08,Dinner,Idli,233,205,22,34.34,8001.1
FOOD003519,2026-08-08,Dinner,Fried Rice,219,187,25,37.31,8171.02
FOOD003520,2026-08-08,Dinner,Chapati,109,85,17,28.15,3068.84
FOOD003521,2026-08-09,Breakfast,Noodles,172,153,17,15.8,2718.43
FOOD003522,2026-08-09,Breakfast,Dosa,248,209,36,70.51,17485.63
FOOD003523,2026-08-09,Breakfast,Chapati,190,170,19,73.58,13979.99
FOOD003524,2026-08-09,Breakfast,Chicken Curry,246,199,41,70.5,17342.36
FOOD003525,2026-08-09,Lunch,Fried Rice,151,120,29,25.88,3907.41
FOOD003526,2026-08-09,Lunch,Sambar,98,75,19,60.4,5919.6
FOOD003527,2026-08-09,Lunch,Vegetable Curry,248,225,23,22.68,5623.89
FOOD003528,2026-08-09,Lunch,Dal,245,209,32,22.01,5392.68
FOOD003529,2026-08-09,Snacks,Noodles,155,126,29,46.26,7170.24
FOOD003530,2026-08-09,Snacks,Sambar,223,185,37,62.08,13843.41
FOOD003531,2026-08-09,Snacks,Dosa,238,208,24,37.93,9027.17
FOOD003532,2026-08-09,Snacks,Idli,74,62,9,78.03,5774.3
FOOD003533,2026-08-09,Dinner,Vegetable Curry,248,215,30,61.92,15355.04
FOOD003534,2026-08-09,Dinner,Noodles,173,137,30,51.65,8935.6
FOOD003535,2026-08-09,Dinner,Curd Rice,209,178,31,67.67,14142.89
FOOD003536,2026-08-09,Dinner,Fried Rice,55,40,9,59.23,3257.92
FOOD003537,2026-08-10,Breakfast,Dal,94,80,10,78.34,7363.66
FOOD003538,2026-08-10,Breakfast,Biryani,60,57,3,38.86,2331.77
FOOD003539,2026-08-10,Breakfast,Sambar,249,221,21,18.04,4492.17
FOOD003540,2026-08-10,Breakfast,Chicken Curry,158,126,30,64.22,10147.43
FOOD003541,2026-08-10,Lunch,Sambar,235,214,20,59.63,14013.34
FOOD003542,2026-08-10,Lunch,Noodles,52,41,8,41.85,2176.29
FOOD003543,2026-08-10,Lunch,Fried Rice,51,41,4,37.85,1930.41
FOOD003544,2026-08-10,Lunch,Chicken Curry,244,195,45,61.33,14964.29
FOOD003545,2026-08-10,Snacks,Idli,196,171,19,61.26,12007.6
FOOD003546,2026-08-10,Snacks,Dal,184,170,12,50.67,9323.26
FOOD003547,2026-08-10,Snacks,Curd Rice,92,80,10,34.33,3158.62
FOOD003548,2026-08-10,Snacks,Chicken Curry,71,56,12,69.5,4934.58
FOOD003549,2026-08-10,Dinner,Curd Rice,123,110,12,63.98,7869.75
FOOD003550,2026-08-10,Dinner,Biryani,91,79,12,39.63,3606.66
FOOD003551,2026-08-10,Dinner,Dal,169,144,20,29.8,5035.95
FOOD003552,2026-08-10,Dinner,Fried Rice,66,56,4,25.65,1692.63
FOOD003553,2026-08-11,Breakfast,Fried Rice,218,182,31,15.69,3421.03
FOOD003554,2026-08-11,Breakfast,Rice,57,53,2,62.49,3562.13
FOOD003555,2026-08-11,Breakfast,Idli,169,149,17,51.83,8759.75
FOOD003556,2026-08-11,Breakfast,Curd Rice,200,185,11,70.38,14075.68
FOOD003557,2026-08-11,Lunch,Fried Rice,88,73,15,18.54,1631.23
FOOD003558,2026-08-11,Lunch,Curd Rice,131,111,14,17.4,2278.89
FOOD003559,2026-08-11,Lunch,Vegetable Curry,111,98,10,53.44,5931.36
FOOD003560,2026-08-11,Lunch,Idli,219,175,40,28.21,6178.93
FOOD003561,2026-08-11,Snacks,Dosa,107,90,12,19.03,2035.91
FOOD003562,2026-08-11,Snacks,Chicken Curry,177,150,26,55.78,9873.88
FOOD003563,2026-08-11,Snacks,Noodles,54,45,6,58.63,3165.76
FOOD003564,2026-08-11,Snacks,Idli,175,153,21,30.69,5370.78
FOOD003565,2026-08-11,Dinner,Dal,182,168,13,52.5,9554.78
FOOD003566,2026-08-11,Dinner,Rice,212,170,41,21.0,4453.02
FOOD003567,2026-08-11,Dinner,Noodles,56,47,7,51.39,2877.97
FOOD003568,2026-08-11,Dinner,Chapati,134,114,17,62.41,8362.96
FOOD003569,2026-08-12,Breakfast,Dosa,225,185,39,41.22,9274.76
FOOD003570,2026-08-12,Breakfast,Vegetable Curry,213,174,33,34.22,7288.59
FOOD003571,2026-08-12,Breakfast,Chicken Curry,223,178,38,70.34,15684.76
FOOD003572,2026-08-12,Breakfast,Dal,229,202,24,32.76,7502.14
FOOD003573,2026-08-12,Lunch,Biryani,135,118,10,70.05,9457.05
FOOD003574,2026-08-12,Lunch,Dosa,75,66,3,45.54,3415.48
FOOD003575,2026-08-12,Lunch,Sambar,72,64,7,37.81,2722.26
FOOD003576,2026-08-12,Lunch,Dal,148,119,24,78.42,11605.91
FOOD003577,2026-08-12,Snacks,Vegetable Curry,178,140,33,18.88,3359.94
FOOD003578,2026-08-12,Snacks,Biryani,52,48,4,60.72,3157.25
FOOD003579,2026-08-12,Snacks,Fried Rice,62,56,3,61.52,3814.33
FOOD003580,2026-08-12,Snacks,Sambar,112,101,10,65.57,7343.36
FOOD003581,2026-08-12,Dinner,Fried Rice,158,132,24,72.1,11391.83
FOOD003582,2026-08-12,Dinner,Chapati,223,200,16,79.19,17659.43
FOOD003583,2026-08-12,Dinner,Curd Rice,154,136,18,24.95,3843.04
FOOD003584,2026-08-12,Dinner,Idli,175,136,32,64.83,11344.72
FOOD003585,2026-08-13,Breakfast,Idli,246,218,27,46.6,11462.61
FOOD003586,2026-08-13,Breakfast,Rice,53,43,10,68.29,3619.58
FOOD003587,2026-08-13,Breakfast,Chicken Curry,92,75,12,50.03,4602.41
FOOD003588,2026-08-13,Breakfast,Dal,212,192,13,54.01,11451.01
FOOD003589,2026-08-13,Lunch,Chicken Curry,145,128,14,59.66,8650.03
FOOD003590,2026-08-13,Lunch,Vegetable Curry,131,112,15,28.78,3770.22
FOOD003591,2026-08-13,Lunch,Biryani,76,62,13,69.24,5261.93
FOOD003592,2026-08-13,Lunch,Fried Rice,131,118,9,47.63,6240.01
FOOD003593,2026-08-13,Snacks,Chapati,193,172,14,71.32,13764.07
FOOD003594,2026-08-13,Snacks,Fried Rice,160,128,25,15.82,2531.73
FOOD003595,2026-08-13,Snacks,Dal,184,149,32,76.9,14150.33
FOOD003596,2026-08-13,Snacks,Idli,89,74,15,18.2,1619.64
FOOD003597,2026-08-13,Dinner,Idli,79,68,5,79.31,6265.23
FOOD003598,2026-08-13,Dinner,Curd Rice,147,119,24,39.04,5739.49
FOOD003599,2026-08-13,Dinner,Rice,162,154,7,37.7,6107.79
FOOD003600,2026-08-13,Dinner,Dosa,211,194,14,58.7,12385.76
FOOD003601,2026-08-14,Breakfast,Chicken Curry,208,176,29,24.03,4999.15
FOOD003602,2026-08-14,Breakfast,Biryani,213,180,30,26.4,5624.09
FOOD003603,2026-08-14,Breakfast,Noodles,193,155,35,47.14,9098.54
FOOD003604,2026-08-14,Breakfast,Chapati,91,75,12,70.77,6440.0
FOOD003605,2026-08-14,Lunch,Chicken Curry,238,222,12,27.51,6547.78
FOOD003606,2026-08-14,Lunch,Rice,116,104,5,67.6,7841.11
FOOD003607,2026-08-14,Lunch,Dosa,74,68,4,21.63,1600.74
FOOD003608,2026-08-14,Lunch,Idli,106,88,11,67.64,7170.23
FOOD003609,2026-08-14,Snacks,Dosa,132,111,19,23.04,3041.71
FOOD003610,2026-08-14,Snacks,Curd Rice,215,190,19,48.05,10331.69
FOOD003611,2026-08-14,Snacks,Dal,241,195,45,51.54,12420.2
FOOD003612,2026-08-14,Snacks,Biryani,226,203,18,72.2,16317.42
FOOD003613,2026-08-14,Dinner,Biryani,145,129,12,56.8,8235.93
FOOD003614,2026-08-14,Dinner,Idli,122,97,23,42.09,5135.48
FOOD003615,2026-08-14,Dinner,Dal,140,127,7,29.66,4152.61
FOOD003616,2026-08-14,Dinner,Rice,121,105,16,70.79,8565.09
FOOD003617,2026-08-15,Breakfast,Rice,246,195,45,70.37,17311.99
FOOD003618,2026-08-15,Breakfast,Noodles,245,215,27,62.66,15350.85
FOOD003619,2026-08-15,Breakfast,Idli,165,140,19,31.82,5250.59
FOOD003620,2026-08-15,Breakfast,Biryani,137,109,23,74.17,10161.12
FOOD003621,2026-08-15,Lunch,Rice,84,70,12,68.22,5730.45
FOOD003622,2026-08-15,Lunch,Noodles,187,158,27,47.33,8849.98
FOOD003623,2026-08-15,Lunch,Sambar,58,47,8,26.3,1525.39
FOOD003624,2026-08-15,Lunch,Chapati,168,154,12,35.99,6047.1
FOOD003625,2026-08-15,Snacks,Noodles,191,178,7,17.86,3411.94
FOOD003626,2026-08-15,Snacks,Fried Rice,165,152,11,79.52,13119.99
FOOD003627,2026-08-15,Snacks,Vegetable Curry,185,157,21,42.04,7776.74
FOOD003628,2026-08-15,Snacks,Biryani,206,167,34,38.8,7991.95
FOOD003629,2026-08-15,Dinner,Curd Rice,224,191,29,40.43,9055.92
FOOD003630,2026-08-15,Dinner,Rice,66,58,4,70.41,4647.32
FOOD003631,2026-08-15,Dinner,Vegetable Curry,103,89,7,79.95,8234.65
FOOD003632,2026-08-15,Dinner,Biryani,185,150,28,36.93,6832.06
FOOD003633,2026-08-16,Breakfast,Chicken Curry,218,180,36,27.67,6032.71
FOOD003634,2026-08-16,Breakfast,Biryani,154,131,21,78.12,12029.96
FOOD003635,2026-08-16,Breakfast,Chapati,176,141,34,22.65,3985.79
FOOD003636,2026-08-16,Breakfast,Fried Rice,215,194,16,40.49,8705.81
FOOD003637,2026-08-16,Lunch,Idli,179,146,33,46.42,8308.56
FOOD003638,2026-08-16,Lunch,Chicken Curry,170,158,11,57.84,9832.92
FOOD003639,2026-08-16,Lunch,Sambar,105,81,17,74.56,7828.99
FOOD003640,2026-08-16,Lunch,Dal,148,134,14,21.33,3157.48
FOOD003641,2026-08-16,Snacks,Dosa,161,140,18,48.56,7818.07
FOOD003642,2026-08-16,Snacks,Chicken Curry,50,40,9,15.82,791.01
FOOD003643,2026-08-16,Snacks,Vegetable Curry,91,78,10,62.91,5724.69
FOOD003644,2026-08-16,Snacks,Chapati,79,70,9,44.19,3491.09
FOOD003645,2026-08-16,Dinner,Dosa,66,52,12,52.76,3482.36
FOOD003646,2026-08-16,Dinner,Rice,197,168,23,37.09,7306.94
FOOD003647,2026-08-16,Dinner,Biryani,240,200,33,76.25,18300.78
FOOD003648,2026-08-16,Dinner,Curd Rice,214,179,32,26.54,5679.55
FOOD003649,2026-08-17,Breakfast,Dosa,175,162,7,22.83,3995.23
FOOD003650,2026-08-17,Breakfast,Noodles,202,177,20,30.3,6121.2
FOOD003651,2026-08-17,Breakfast,Chicken Curry,239,220,19,41.55,9929.54
FOOD003652,2026-08-17,Breakfast,Vegetable Curry,227,184,40,54.41,12351.95
FOOD003653,2026-08-17,Lunch,Biryani,78,70,4,60.15,4691.38
FOOD003654,2026-08-17,Lunch,Noodles,196,184,9,31.45,6163.37
FOOD003655,2026-08-17,Lunch,Sambar,158,140,13,34.74,5488.86
FOOD003656,2026-08-17,Lunch,Chapati,92,77,15,67.17,6179.72
FOOD003657,2026-08-17,Snacks,Chicken Curry,57,47,5,62.97,3589.19
FOOD003658,2026-08-17,Snacks,Rice,152,126,26,38.91,5913.96
FOOD003659,2026-08-17,Snacks,Noodles,171,137,32,47.07,8048.7
FOOD003660,2026-08-17,Snacks,Vegetable Curry,117,106,9,20.34,2380.2
FOOD003661,2026-08-17,Dinner,Noodles,62,51,7,20.53,1272.91
FOOD003662,2026-08-17,Dinner,Sambar,81,69,7,18.23,1476.46
FOOD003663,2026-08-17,Dinner,Chapati,197,184,12,18.76,3696.65
FOOD003664,2026-08-17,Dinner,Fried Rice,197,173,21,48.58,9570.48
FOOD003665,2026-08-18,Breakfast,Rice,96,89,4,61.21,5876.27
FOOD003666,2026-08-18,Breakfast,Sambar,216,185,24,64.45,13921.97
FOOD003667,2026-08-18,Breakfast,Vegetable Curry,113,106,6,34.62,3912.53
FOOD003668,2026-08-18,Breakfast,Curd Rice,88,68,13,45.25,3981.89
FOOD003669,2026-08-18,Lunch,Curd Rice,124,106,12,79.06,9803.66
FOOD003670,2026-08-18,Lunch,Rice,240,198,36,27.39,6573.87
FOOD003671,2026-08-18,Lunch,Sambar,127,102,23,46.82,5945.99
FOOD003672,2026-08-18,Lunch,Chapati,247,201,45,57.69,14248.78
FOOD003673,2026-08-18,Snacks,Fried Rice,140,129,11,37.09,5192.44
FOOD003674,2026-08-18,Snacks,Rice,139,125,7,27.34,3800.77
FOOD003675,2026-08-18,Snacks,Idli,64,51,12,35.84,2293.49
FOOD003676,2026-08-18,Snacks,Vegetable Curry,228,200,24,45.85,10452.84
FOOD003677,2026-08-18,Dinner,Noodles,156,137,13,38.23,5964.32
FOOD003678,2026-08-18,Dinner,Fried Rice,187,153,29,16.48,3081.05
FOOD003679,2026-08-18,Dinner,Sambar,165,132,30,68.15,11245.2
FOOD003680,2026-08-18,Dinner,Rice,247,218,29,68.04,16805.92
FOOD003681,2026-08-19,Breakfast,Dosa,180,169,10,62.17,11191.39
FOOD003682,2026-08-19,Breakfast,Chicken Curry,78,61,13,66.42,5180.95
FOOD003683,2026-08-19,Breakfast,Fried Rice,86,76,4,31.88,2741.84
FOOD003684,2026-08-19,Breakfast,Chapati,206,169,35,63.97,13177.59
FOOD003685,2026-08-19,Lunch,Chicken Curry,138,118,15,55.3,7631.88
FOOD003686,2026-08-19,Lunch,Noodles,196,168,21,26.92,5275.44
FOOD003687,2026-08-19,Lunch,Dal,220,193,20,62.59,13768.74
FOOD003688,2026-08-19,Lunch,Curd Rice,71,59,7,64.07,4548.98
FOOD003689,2026-08-19,Snacks,Curd Rice,145,132,11,58.68,8509.14
FOOD003690,2026-08-19,Snacks,Biryani,225,211,14,39.62,8914.44
FOOD003691,2026-08-19,Snacks,Noodles,87,82,4,29.28,2547.26
FOOD003692,2026-08-19,Snacks,Vegetable Curry,93,77,14,31.15,2897.32
FOOD003693,2026-08-19,Dinner,Noodles,61,47,11,19.24,1173.61
FOOD003694,2026-08-19,Dinner,Dal,248,216,32,36.56,9067.71
FOOD003695,2026-08-19,Dinner,Fried Rice,63,49,7,54.59,3439.06
FOOD003696,2026-08-19,Dinner,Chicken Curry,129,108,19,16.94,2185.52
FOOD003697,2026-08-20,Breakfast,Idli,62,49,6,20.15,1249.25
FOOD003698,2026-08-20,Breakfast,Dosa,182,149,30,71.42,12998.48
FOOD003699,2026-08-20,Breakfast,Chapati,229,205,18,77.37,17718.49
FOOD003700,2026-08-20,Breakfast,Chicken Curry,177,141,31,23.34,4131.01
FOOD003701,2026-08-20,Lunch,Biryani,72,61,9,16.96,1221.15
FOOD003702,2026-08-20,Lunch,Vegetable Curry,171,142,26,31.75,5428.58
FOOD003703,2026-08-20,Lunch,Idli,62,49,11,34.59,2144.7
FOOD003704,2026-08-20,Lunch,Dosa,231,200,25,29.09,6719.53
FOOD003705,2026-08-20,Snacks,Vegetable Curry,150,116,28,29.82,4473.02
FOOD003706,2026-08-20,Snacks,Dal,199,185,14,68.96,13723.44
FOOD003707,2026-08-20,Snacks,Dosa,229,188,40,51.83,11868.94
FOOD003708,2026-08-20,Snacks,Sambar,186,171,13,75.95,14126.68
FOOD003709,2026-08-20,Dinner,Dosa,247,216,26,57.75,14264.06
FOOD003710,2026-08-20,Dinner,Biryani,111,92,14,23.77,2638.45
FOOD003711,2026-08-20,Dinner,Sambar,100,81,17,45.57,4556.84
FOOD003712,2026-08-20,Dinner,Chapati,230,184,40,62.0,14259.99
FOOD003713,2026-08-21,Breakfast,Chicken Curry,61,52,8,43.47,2651.57
FOOD003714,2026-08-21,Breakfast,Biryani,172,157,13,70.26,12084.65
FOOD003715,2026-08-21,Breakfast,Sambar,173,144,26,33.0,5708.53
FOOD003716,2026-08-21,Breakfast,Rice,164,136,24,18.94,3106.74
FOOD003717,2026-08-21,Lunch,Rice,168,139,25,19.59,3291.05
FOOD003718,2026-08-21,Lunch,Idli,62,45,11,48.03,2977.64
