attendance_id,student_id,date,subject,status
ATT068323,STU1367,2026-04-15,Digital Electronics,Present
ATT068324,STU1367,2026-02-12,Networks,Absent
ATT068325,STU1367,2026-07-17,Networks,Present
ATT068326,STU1367,2026-01-23,Networks,Present
ATT068327,STU1367,2026-08-17,Networks,Absent
ATT068328,STU1367,2026-01-16,Microprocessors,Present
ATT068329,STU1367,2026-04-21,Signals,Present
ATT068330,STU1367,2026-01-09,Signals,Present
ATT068331,STU1367,2026-05-09,Digital Electronics,Present
ATT068332,STU1367,2026-04-06,Networks,Present
ATT068333,STU1367,2026-07-30,Microprocessors,Present
ATT068334,STU1367,2026-03-18,Networks,Present
ATT068335,STU1367,2026-05-28,Digital Electronics,Absent
ATT068336,STU1367,2026-02-04,Networks,Present
ATT068337,STU1367,2026-05-23,Signals,Present
ATT068338,STU1367,2026-08-29,Microprocessors,Present
ATT068339,STU1367,2026-07-25,Microprocessors,Present
ATT068340,STU1367,2026-04-01,Networks,Present
ATT068341,STU1367,2026-07-04,Networks,Present
ATT068342,STU1367,2026-03-22,Signals,Present
ATT068343,STU1367,2026-08-16,Networks,Present
ATT068344,STU1367,2026-02-14,Microprocessors,Present
ATT068345,STU1367,2026-05-01,Digital Electronics,Present
ATT068346,STU1367,2026-01-21,Networks,Present
ATT068347,STU1367,2026-04-11,Digital Electronics,Present
ATT068348,STU1367,2026-06-12,Microprocessors,Present
ATT068349,STU1367,2026-01-11,Signals,Present
ATT068350,STU1367,2026-06-30,Digital Electronics,Present
ATT068351,STU1368,2026-06-25,Microprocessors,Present
ATT068352,STU1368,2026-06-11,Microprocessors,Present
ATT068353,STU1368,2026-04-03,Networks,Present
ATT068354,STU1368,2026-01-07,Microprocessors,Absent
ATT068355,STU1368,2026-03-29,Signals,Present
ATT068356,STU1368,2026-05-25,Microprocessors,Present
ATT068357,STU1368,2026-01-02,Signals,Present
ATT068358,STU1368,2026-03-05,Signals,Present
ATT068359,STU1368,2026-03-21,Networks,Present
ATT068360,STU1368,2026-04-14,Networks,Present
ATT068361,STU1368,2026-06-26,Signals,Present
ATT068362,STU1368,2026-04-09,Microprocessors,Absent
ATT068363,STU1368,2026-04-16,Digital Electronics,Absent
ATT068364,STU1368,2026-07-16,Networks,Present
ATT068365,STU1368,2026-03-18,Signals,Present
ATT068366,STU1368,2026-07-21,Microprocessors,Present
ATT068367,STU1368,2026-07-18,Networks,Present
ATT068368,STU1368,2026-04-22,Networks,Present
ATT068369,STU1368,2026-08-10,Digital Electronics,Present
ATT068370,STU1368,2026-07-07,Networks,Absent
ATT068371,STU1368,2026-03-14,Digital Electronics,Absent
ATT068372,STU1368,2026-03-02,Microprocessors,Absent
ATT068373,STU1368,2026-08-04,Networks,Present
ATT068374,STU1368,2026-08-12,Digital Electronics,Present
ATT068375,STU1368,2026-02-02,Signals,Present
ATT068376,STU1368,2026-01-03,Digital Electronics,Present
ATT068377,STU1368,2026-04-20,Networks,Present
ATT068378,STU1368,2026-01-01,Networks,Present
ATT068379,STU1368,2026-03-30,Signals,Present
ATT068380,STU1368,2026-08-20,Networks,Present
ATT068381,STU1368,2026-08-25,Networks,Absent
ATT068382,STU1368,2026-03-13,Digital Electronics,Absent
ATT068383,STU1368,2026-08-03,Microprocessors,Absent
ATT068384,STU1368,2026-01-29,Networks,Present
ATT068385,STU1368,2026-08-01,Signals,Present
ATT068386,STU1368,2026-04-18,Microprocessors,Present
ATT068387,STU1368,2026-05-11,Networks,Present
ATT068388,STU1368,2026-06-17,Signals,Present
ATT068389,STU1368,2026-07-10,Microprocessors,Absent
ATT068390,STU1368,2026-03-10,Signals,Absent
ATT068391,STU1368,2026-07-17,Microprocessors,Present
ATT068392,STU1368,2026-02-14,Networks,Present
ATT068393,STU1368,2026-06-06,Networks,Present
ATT068394,STU1368,2026-07-14,Digital Electronics,Present
ATT068395,STU1368,2026-08-13,Microprocessors,Present
ATT068396,STU1368,2026-05-12,Networks,Present
ATT068397,STU1368,2026-05-27,Networks,Present
ATT068398,STU1368,2026-06-02,Signals,Present
ATT068399,STU1368,2026-07-29,Signals,Present
ATT068400,STU1368,2026-01-15,Microprocessors,Absent
ATT068401,STU1369,2026-06-20,Control Systems,Absent
ATT068402,STU1369,2026-01-21,Power Systems,Present
ATT068403,STU1369,2026-06-07,Power Systems,Present
ATT068404,STU1369,2026-07-31,Circuits,Present
ATT068405,STU1369,2026-01-01,Machines,Present
ATT068406,STU1369,2026-06-30,Machines,Present
ATT068407,STU1369,2026-03-31,Power Systems,Absent
ATT068408,STU1369,2026-06-04,Power Systems,Present
ATT068409,STU1369,2026-01-09,Power Systems,Present
ATT068410,STU1369,2026-05-21,Machines,Present
ATT068411,STU1369,2026-03-11,Power Systems,Present
ATT068412,STU1369,2026-06-22,Power Systems,Present
ATT068413,STU1369,2026-07-16,Power Systems,Absent
ATT068414,STU1369,2026-03-29,Machines,Present
ATT068415,STU1369,2026-07-03,Control Systems,Present
ATT068416,STU1369,2026-02-21,Machines,Present
ATT068417,STU1369,2026-04-13,Machines,Present
ATT068418,STU1369,2026-03-19,Circuits,Present
ATT068419,STU1369,2026-07-10,Control Systems,Absent
ATT068420,STU1369,2026-02-18,Machines,Present
ATT068421,STU1369,2026-03-02,Circuits,Present
ATT068422,STU1369,2026-04-29,Machines,Present
ATT068423,STU1369,2026-01-26,Machines,Present
ATT068424,STU1369,2026-01-07,Machines,Absent
ATT068425,STU1369,2026-06-23,Circuits,Present
ATT068426,STU1369,2026-01-31,Machines,Absent
ATT068427,STU1369,2026-03-24,Machines,Present
ATT068428,STU1369,2026-05-12,Circuits,Absent
ATT068429,STU1369,2026-05-23,Control Systems,Present
ATT068430,STU1369,2026-08-29,Circuits,Present
ATT068431,STU1369,2026-04-28,Power Systems,Present
ATT068432,STU1369,2026-03-16,Circuits,Present
ATT068433,STU1369,2026-08-15,Circuits,Absent
ATT068434,STU1369,2026-03-06,Control Systems,Present
ATT068435,STU1369,2026-07-08,Power Systems,Present
ATT068436,STU1369,2026-04-16,Control Systems,Present
ATT068437,STU1369,2026-03-01,Power Systems,Present
ATT068438,STU1369,2026-01-13,Machines,Present
ATT068439,STU1369,2026-03-07,Power Systems,Present
ATT068440,STU1369,2026-01-02,Machines,Present
ATT068441,STU1369,2026-06-09,Control Systems,Present
ATT068442,STU1369,2026-01-08,Machines,Present
ATT068443,STU1369,2026-04-01,Control Systems,Present
ATT068444,STU1369,2026-04-03,Control Systems,Absent
ATT068445,STU1369,2026-02-23,Machines,Present
ATT068446,STU1369,2026-08-02,Power Systems,Present
ATT068447,STU1369,2026-04-07,Circuits,Present
ATT068448,STU1369,2026-01-17,Circuits,Present
ATT068449,STU1369,2026-04-12,Power Systems,Present
ATT068450,STU1369,2026-07-21,Power Systems,Present
ATT068451,STU1370,2026-04-30,Power Systems,Present
ATT068452,STU1370,2026-01-01,Control Systems,Absent
ATT068453,STU1370,2026-01-05,Machines,Present
ATT068454,STU1370,2026-07-20,Control Systems,Present
ATT068455,STU1370,2026-07-04,Control Systems,Present
ATT068456,STU1370,2026-08-22,Machines,Absent
ATT068457,STU1370,2026-07-18,Machines,Absent
ATT068458,STU1370,2026-02-04,Machines,Present
ATT068459,STU1370,2026-04-14,Circuits,Present
ATT068460,STU1370,2026-03-10,Control Systems,Present
ATT068461,STU1370,2026-03-09,Control Systems,Present
ATT068462,STU1370,2026-08-10,Machines,Present
ATT068463,STU1370,2026-02-26,Circuits,Present
ATT068464,STU1370,2026-08-07,Circuits,Absent
ATT068465,STU1370,2026-05-03,Machines,Present
ATT068466,STU1370,2026-01-27,Control Systems,Present
ATT068467,STU1370,2026-03-15,Machines,Present
ATT068468,STU1370,2026-08-21,Control Systems,Present
ATT068469,STU1370,2026-03-29,Power Systems,Absent
ATT068470,STU1370,2026-01-26,Control Systems,Present
ATT068471,STU1370,2026-04-28,Machines,Present
ATT068472,STU1370,2026-07-19,Power Systems,Present
ATT068473,STU1370,2026-07-29,Circuits,Present
ATT068474,STU1370,2026-01-02,Circuits,Absent
ATT068475,STU1370,2026-02-06,Control Systems,Present
ATT068476,STU1370,2026-07-21,Machines,Present
ATT068477,STU1370,2026-02-22,Machines,Present
ATT068478,STU1370,2026-05-25,Circuits,Present
ATT068479,STU1370,2026-02-25,Machines,Present
ATT068480,STU1370,2026-01-25,Power Systems,Present
ATT068481,STU1370,2026-03-19,Control Systems,Present
ATT068482,STU1370,2026-08-17,Power Systems,Present
ATT068483,STU1370,2026-03-24,Power Systems,Present
ATT068484,STU1370,2026-01-29,Circuits,Present
ATT068485,STU1370,2026-05-27,Control Systems,Present
ATT068486,STU1370,2026-04-04,Power Systems,Present
ATT068487,STU1370,2026-07-10,Power Systems,Present
ATT068488,STU1370,2026-08-19,Control Systems,Present
ATT068489,STU1370,2026-07-05,Circuits,Present
ATT068490,STU1370,2026-01-22,Power Systems,Present
ATT068491,STU1370,2026-08-31,Machines,Present
ATT068492,STU1370,2026-04-29,Machines,Present
ATT068493,STU1370,2026-01-08,Control Systems,Present
ATT068494,STU1370,2026-04-25,Power Systems,Present
ATT068495,STU1370,2026-07-31,Control Systems,Present
ATT068496,STU1370,2026-08-03,Power Systems,Present
ATT068497,STU1370,2026-08-16,Circuits,Present
ATT068498,STU1370,2026-08-30,Power Systems,Present
ATT068499,STU1370,2026-04-20,Power Systems,Present
ATT068500,STU1370,2026-03-16,Circuits,Absent
ATT068501,STU1371,2026-04-26,Statistics,Present
ATT068502,STU1371,2026-08-12,Statistics,Present
ATT068503,STU1371,2026-04-09,DBMS,Absent
ATT068504,STU1371,2026-04-18,DBMS,Present
ATT068505,STU1371,2026-06-03,Statistics,Present
ATT068506,STU1371,2026-03-12,Machine Learning,Present
ATT068507,STU1371,2026-01-27,Statistics,Absent
ATT068508,STU1371,2026-02-10,Python,Absent
ATT068509,STU1371,2026-03-14,DBMS,Absent
ATT068510,STU1371,2026-04-03,Statistics,Present
ATT068511,STU1371,2026-04-02,Python,Present
ATT068512,STU1371,2026-06-30,Machine Learning,Present
ATT068513,STU1371,2026-01-01,DBMS,Present
ATT068514,STU1371,2026-04-05,Python,Present
ATT068515,STU1371,2026-04-17,Python,Present
ATT068516,STU1371,2026-01-15,Statistics,Absent
ATT068517,STU1371,2026-06-27,DBMS,Present
ATT068518,STU1371,2026-07-21,Statistics,Present
ATT068519,STU1371,2026-06-14,Machine Learning,Present
ATT068520,STU1371,2026-03-01,Python,Absent
ATT068521,STU1371,2026-07-02,Statistics,Present
ATT068522,STU1371,2026-01-06,DBMS,Present
ATT068523,STU1371,2026-01-17,Machine Learning,Absent
ATT068524,STU1371,2026-03-06,DBMS,Present
ATT068525,STU1371,2026-05-19,Machine Learning,Present
ATT068526,STU1371,2026-06-24,Machine Learning,Present
ATT068527,STU1371,2026-08-01,Statistics,Present
ATT068528,STU1371,2026-02-20,DBMS,Present
ATT068529,STU1371,2026-05-27,Python,Present
ATT068530,STU1371,2026-08-16,Python,Present
ATT068531,STU1371,2026-04-21,DBMS,Present
ATT068532,STU1371,2026-08-31,Python,Present
ATT068533,STU1371,2026-08-04,DBMS,Present
ATT068534,STU1371,2026-01-07,DBMS,Present
ATT068535,STU1371,2026-08-14,Python,Present
ATT068536,STU1371,2026-06-20,DBMS,Present
ATT068537,STU1371,2026-04-13,DBMS,Present
ATT068538,STU1371,2026-04-22,DBMS,Present
ATT068539,STU1371,2026-03-29,Statistics,Present
ATT068540,STU1371,2026-07-08,Statistics,Present
ATT068541,STU1371,2026-05-09,Machine Learning,Present
ATT068542,STU1371,2026-06-09,DBMS,Absent
ATT068543,STU1371,2026-03-02,Python,Absent
ATT068544,STU1371,2026-06-28,Python,Present
ATT068545,STU1371,2026-07-01,Machine Learning,Present
ATT068546,STU1371,2026-03-09,DBMS,Absent
ATT068547,STU1371,2026-03-25,Statistics,Present
ATT068548,STU1371,2026-08-23,Machine Learning,Present
ATT068549,STU1371,2026-03-05,Statistics,Present
ATT068550,STU1371,2026-08-20,DBMS,Absent
ATT068551,STU1372,2026-02-03,Signals,Present
ATT068552,STU1372,2026-05-16,Microprocessors,Present
ATT068553,STU1372,2026-03-05,Microprocessors,Present
ATT068554,STU1372,2026-08-03,Networks,Present
ATT068555,STU1372,2026-07-16,Signals,Present
ATT068556,STU1372,2026-07-03,Digital Electronics,Present
ATT068557,STU1372,2026-06-05,Digital Electronics,Absent
ATT068558,STU1372,2026-01-17,Networks,Present
ATT068559,STU1372,2026-08-09,Signals,Absent
ATT068560,STU1372,2026-03-31,Microprocessors,Present
ATT068561,STU1372,2026-06-13,Digital Electronics,Absent
ATT068562,STU1372,2026-08-15,Digital Electronics,Present
ATT068563,STU1372,2026-08-28,Digital Electronics,Present
ATT068564,STU1372,2026-01-16,Microprocessors,Absent
ATT068565,STU1372,2026-05-10,Signals,Present
ATT068566,STU1372,2026-01-18,Networks,Present
ATT068567,STU1372,2026-03-25,Microprocessors,Present
ATT068568,STU1372,2026-08-14,Microprocessors,Present
ATT068569,STU1372,2026-06-30,Networks,Present
ATT068570,STU1372,2026-04-17,Signals,Present
ATT068571,STU1372,2026-04-29,Microprocessors,Present
ATT068572,STU1372,2026-05-17,Signals,Present
ATT068573,STU1372,2026-04-03,Signals,Present
ATT068574,STU1372,2026-01-08,Networks,Absent
ATT068575,STU1372,2026-06-18,Networks,Present
ATT068576,STU1372,2026-01-12,Signals,Present
ATT068577,STU1372,2026-06-27,Microprocessors,Present
ATT068578,STU1372,2026-05-30,Signals,Present
ATT068579,STU1372,2026-03-26,Digital Electronics,Present
ATT068580,STU1372,2026-07-26,Networks,Present
ATT068581,STU1372,2026-01-06,Networks,Absent
ATT068582,STU1372,2026-07-04,Digital Electronics,Absent
ATT068583,STU1372,2026-03-17,Microprocessors,Present
ATT068584,STU1372,2026-05-20,Digital Electronics,Present
ATT068585,STU1372,2026-03-02,Signals,Absent
ATT068586,STU1372,2026-04-23,Signals,Present
ATT068587,STU1372,2026-06-17,Digital Electronics,Present
ATT068588,STU1372,2026-04-12,Networks,Present
ATT068589,STU1372,2026-04-26,Networks,Present
ATT068590,STU1372,2026-02-18,Microprocessors,Present
ATT068591,STU1372,2026-06-21,Microprocessors,Present
ATT068592,STU1372,2026-03-29,Networks,Present
ATT068593,STU1372,2026-01-25,Signals,Absent
ATT068594,STU1372,2026-07-13,Signals,Absent
ATT068595,STU1372,2026-06-11,Microprocessors,Present
ATT068596,STU1372,2026-05-08,Microprocessors,Present
ATT068597,STU1372,2026-08-29,Networks,Present
ATT068598,STU1372,2026-05-19,Digital Electronics,Absent
ATT068599,STU1372,2026-08-26,Signals,Present
ATT068600,STU1372,2026-01-22,Signals,Present
ATT068601,STU1373,2026-08-26,Networks,Present
ATT068602,STU1373,2026-06-22,Signals,Present
ATT068603,STU1373,2026-03-27,Signals,Present
ATT068604,STU1373,2026-06-11,Digital Electronics,Present
ATT068605,STU1373,2026-02-03,Networks,Present
ATT068606,STU1373,2026-07-30,Networks,Absent
ATT068607,STU1373,2026-05-09,Digital Electronics,Present
ATT068608,STU1373,2026-05-20,Networks,Present
ATT068609,STU1373,2026-07-20,Networks,Absent
ATT068610,STU1373,2026-08-14,Networks,Present
ATT068611,STU1373,2026-03-09,Microprocessors,Absent
ATT068612,STU1373,2026-06-04,Signals,Present
ATT068613,STU1373,2026-06-09,Digital Electronics,Present
ATT068614,STU1373,2026-08-06,Signals,Present
ATT068615,STU1373,2026-08-24,Digital Electronics,Present
ATT068616,STU1373,2026-01-25,Signals,Absent
ATT068617,STU1373,2026-04-06,Signals,Present
ATT068618,STU1373,2026-01-07,Microprocessors,Absent
ATT068619,STU1373,2026-02-21,Networks,Present
ATT068620,STU1373,2026-06-29,Microprocessors,Present
ATT068621,STU1373,2026-08-27,Microprocessors,Present
ATT068622,STU1373,2026-07-25,Signals,Absent
ATT068623,STU1373,2026-02-26,Microprocessors,Present
ATT068624,STU1373,2026-07-19,Digital Electronics,Present
ATT068625,STU1373,2026-04-20,Microprocessors,Present
ATT068626,STU1373,2026-02-07,Signals,Present
ATT068627,STU1373,2026-02-23,Digital Electronics,Present
ATT068628,STU1373,2026-08-11,Networks,Absent
ATT068629,STU1373,2026-04-13,Microprocessors,Absent
ATT068630,STU1373,2026-07-04,Signals,Absent
ATT068631,STU1373,2026-04-04,Microprocessors,Present
ATT068632,STU1373,2026-06-13,Networks,Present
ATT068633,STU1373,2026-03-11,Signals,Present
ATT068634,STU1373,2026-06-01,Signals,Present
ATT068635,STU1373,2026-03-07,Networks,Absent
ATT068636,STU1373,2026-02-04,Digital Electronics,Present
ATT068637,STU1373,2026-04-30,Networks,Absent
ATT068638,STU1373,2026-02-15,Digital Electronics,Present
ATT068639,STU1373,2026-01-08,Digital Electronics,Present
ATT068640,STU1373,2026-05-18,Digital Electronics,Present
ATT068641,STU1373,2026-05-29,Networks,Present
ATT068642,STU1373,2026-02-12,Networks,Absent
ATT068643,STU1373,2026-08-28,Microprocessors,Absent
ATT068644,STU1373,2026-06-06,Signals,Present
ATT068645,STU1373,2026-03-18,Signals,Present
ATT068646,STU1373,2026-08-23,Digital Electronics,Present
ATT068647,STU1373,2026-03-08,Networks,Present
ATT068648,STU1373,2026-03-03,Signals,Present
ATT068649,STU1373,2026-03-24,Digital Electronics,Present
ATT068650,STU1373,2026-07-18,Signals,Present
ATT068651,STU1374,2026-08-03,Manufacturing,Present
ATT068652,STU1374,2026-02-02,Manufacturing,Present
ATT068653,STU1374,2026-05-08,CAD,Present
ATT068654,STU1374,2026-04-17,CAD,Absent
ATT068655,STU1374,2026-01-03,CAD,Present
ATT068656,STU1374,2026-08-21,CAD,Present
ATT068657,STU1374,2026-04-12,CAD,Present
ATT068658,STU1374,2026-08-20,Manufacturing,Absent
ATT068659,STU1374,2026-08-01,Mechanics,Present
ATT068660,STU1374,2026-05-23,CAD,Present
ATT068661,STU1374,2026-07-08,Thermodynamics,Absent
ATT068662,STU1374,2026-04-15,CAD,Present
ATT068663,STU1374,2026-04-21,Mechanics,Absent
ATT068664,STU1374,2026-07-09,Thermodynamics,Present
ATT068665,STU1374,2026-07-31,Thermodynamics,Present
ATT068666,STU1374,2026-01-09,Thermodynamics,Present
ATT068667,STU1374,2026-02-27,Thermodynamics,Present
ATT068668,STU1374,2026-08-25,Mechanics,Present
ATT068669,STU1374,2026-02-08,Mechanics,Present
ATT068670,STU1374,2026-06-04,Thermodynamics,Present
ATT068671,STU1374,2026-08-09,Manufacturing,Present
ATT068672,STU1374,2026-04-01,CAD,Present
ATT068673,STU1374,2026-05-26,CAD,Present
ATT068674,STU1374,2026-06-27,Mechanics,Absent
ATT068675,STU1374,2026-03-08,Thermodynamics,Present
ATT068676,STU1374,2026-08-12,CAD,Present
ATT068677,STU1374,2026-01-24,Mechanics,Absent
ATT068678,STU1374,2026-04-07,Mechanics,Present
ATT068679,STU1374,2026-03-07,Thermodynamics,Present
ATT068680,STU1374,2026-08-30,Mechanics,Present
ATT068681,STU1374,2026-05-19,Manufacturing,Present
ATT068682,STU1374,2026-06-09,Manufacturing,Present
ATT068683,STU1374,2026-01-15,Manufacturing,Present
ATT068684,STU1374,2026-06-10,CAD,Absent
ATT068685,STU1374,2026-02-07,CAD,Present
ATT068686,STU1374,2026-05-05,CAD,Present
ATT068687,STU1374,2026-07-25,Thermodynamics,Present
ATT068688,STU1374,2026-06-03,CAD,Present
ATT068689,STU1374,2026-02-04,CAD,Absent
ATT068690,STU1374,2026-03-09,Mechanics,Present
ATT068691,STU1374,2026-07-13,Mechanics,Present
ATT068692,STU1374,2026-04-03,Mechanics,Absent
ATT068693,STU1374,2026-05-15,Mechanics,Absent
ATT068694,STU1374,2026-06-30,Manufacturing,Present
ATT068695,STU1374,2026-04-23,Thermodynamics,Present
ATT068696,STU1374,2026-05-29,Manufacturing,Present
ATT068697,STU1374,2026-01-04,Manufacturing,Present
ATT068698,STU1374,2026-05-10,Mechanics,Absent
ATT068699,STU1374,2026-03-26,CAD,Present
ATT068700,STU1374,2026-06-20,CAD,Present
ATT068701,STU1375,2026-03-06,Machines,Present
ATT068702,STU1375,2026-08-04,Control Systems,Present
ATT068703,STU1375,2026-01-21,Control Systems,Present
ATT068704,STU1375,2026-08-26,Machines,Absent
ATT068705,STU1375,2026-07-15,Machines,Present
ATT068706,STU1375,2026-05-03,Machines,Present
ATT068707,STU1375,2026-04-19,Control Systems,Present
ATT068708,STU1375,2026-07-19,Circuits,Present
ATT068709,STU1375,2026-03-10,Control Systems,Absent
ATT068710,STU1375,2026-01-14,Power Systems,Present
ATT068711,STU1375,2026-01-23,Machines,Present
ATT068712,STU1375,2026-03-31,Power Systems,Absent
ATT068713,STU1375,2026-06-21,Control Systems,Present
ATT068714,STU1375,2026-08-29,Control Systems,Present
ATT068715,STU1375,2026-07-27,Power Systems,Absent
ATT068716,STU1375,2026-01-11,Control Systems,Present
